transaction_id,account_id,transaction_date,transaction_type,amount,location_id,merchant_name,payment_method,transaction_status
502338,100746,2027-09-10 09:02:00,Online Transfer,10278.38,45,Netflix,Credit Card,Success
502339,100763,2027-09-15 21:01:00,Cash Withdrawal,16109.39,8,PhonePe,Net Banking,Success
502340,100780,2027-09-21 09:00:00,Deposit,21940.4,21,Google Pay,ATM,Success
502341,100797,2027-09-26 20:59:00,UPI,27771.41,34,Amazon,UPI,Success
502342,100814,2027-10-02 08:58:00,Card Payment,33602.42,47,Flipkart,Debit Card,Success
502343,100831,2027-10-07 20:57:00,ATM Withdrawal,39433.43,10,Swiggy,Credit Card,Success
502344,100848,2027-10-13 08:56:00,Online Transfer,45264.44,23,Zomato,Net Banking,Success
502345,100865,2027-10-18 20:55:00,Cash Withdrawal,1195.45,36,Myntra,ATM,Pending
502346,100882,2027-10-24 08:54:00,Deposit,7026.46,49,Uber,UPI,Success
502347,100899,2027-10-29 20:53:00,UPI,12857.47,12,IRCTC,Debit Card,Success
502348,100916,2027-11-04 08:52:00,Card Payment,18688.48,25,Reliance,Credit Card,Success
502349,100933,2027-11-09 20:51:00,ATM Withdrawal,24519.49,38,DMart,Net Banking,Success
502350,100950,2027-11-15 08:50:00,Online Transfer,30350.5,1,Netflix,ATM,Success
502351,100967,2027-11-20 20:49:00,Cash Withdrawal,36181.51,14,PhonePe,UPI,Success
502352,100984,2027-11-26 08:48:00,Deposit,42012.52,27,Google Pay,Debit Card,Success
502353,101001,2027-12-01 20:47:00,UPI,47843.53,40,Amazon,Credit Card,Success
502354,101018,2027-12-07 08:46:00,Card Payment,3774.54,3,Flipkart,Net Banking,Success
502355,101035,2027-12-12 20:45:00,ATM Withdrawal,9605.55,16,Swiggy,ATM,Success
502356,101052,2027-12-18 08:44:00,Online Transfer,15436.56,29,Zomato,UPI,Success
502357,101069,2027-12-23 20:43:00,Cash Withdrawal,21267.57,42,Myntra,Debit Card,Success
502358,101086,2027-12-29 08:42:00,Deposit,27098.58,5,Uber,Credit Card,Success
502359,101103,2028-01-03 20:41:00,UPI,32929.59,18,IRCTC,Net Banking,Success
502360,101120,2028-01-09 08:40:00,Card Payment,38760.6,31,Reliance,ATM,Success
502361,101137,2028-01-14 20:39:00,ATM Withdrawal,44591.61,44,DMart,UPI,Success
502362,101154,2028-01-20 08:38:00,Online Transfer,522.62,7,Netflix,Debit Card,Success
502363,101171,2028-01-25 20:37:00,Cash Withdrawal,6353.63,20,PhonePe,Credit Card,Success
502364,101188,2028-01-31 08:36:00,Deposit,12184.64,33,Google Pay,Net Banking,Success
502365,101205,2028-02-05 20:35:00,UPI,18015.65,46,Amazon,ATM,Success
502366,101222,2028-02-11 08:34:00,Card Payment,23846.66,9,Flipkart,UPI,Success
502367,101239,2028-02-16 20:33:00,ATM Withdrawal,29677.67,22,Swiggy,Debit Card,Success
502368,101256,2028-02-22 08:32:00,Online Transfer,35508.68,35,Zomato,Credit Card,Success
502369,101273,2028-02-27 20:31:00,Cash Withdrawal,41339.69,48,Myntra,Net Banking,Success
502370,101290,2028-03-04 08:30:00,Deposit,47170.7,11,Uber,ATM,Success
502371,101307,2028-03-09 20:29:00,UPI,3101.71,24,IRCTC,UPI,Success
502372,101324,2028-03-15 08:28:00,Card Payment,8932.72,37,Reliance,Debit Card,Success
502373,101341,2028-03-20 20:27:00,ATM Withdrawal,14763.73,50,DMart,Credit Card,Failed
502374,101358,2028-03-26 08:26:00,Online Transfer,20594.74,13,Netflix,Net Banking,Success
502375,101375,2028-03-31 20:25:00,Cash Withdrawal,26425.75,26,PhonePe,ATM,Success
502376,101392,2028-04-06 08:24:00,Deposit,32256.76,39,Google Pay,UPI,Success
502377,101409,2028-04-11 20:23:00,UPI,38087.77,2,Amazon,Debit Card,Success
502378,101426,2028-04-17 08:22:00,Card Payment,43918.78,15,Flipkart,Credit Card,Success
502379,101443,2028-04-22 20:21:00,ATM Withdrawal,49749.79,28,Swiggy,Net Banking,Success
502380,101460,2028-04-28 08:20:00,Online Transfer,5680.8,41,Zomato,ATM,Success
502381,101477,2028-05-03 20:19:00,Cash Withdrawal,11511.81,4,Myntra,UPI,Success
502382,101494,2028-05-09 08:18:00,Deposit,17342.82,17,Uber,Debit Card,Success
502383,101511,2028-05-14 20:17:00,UPI,23173.83,30,IRCTC,Credit Card,Success
502384,101528,2028-05-20 08:16:00,Card Payment,29004.84,43,Reliance,Net Banking,Success
502385,101545,2028-05-25 20:15:00,ATM Withdrawal,34835.85,6,DMart,ATM,Success
502386,101562,2028-05-31 08:14:00,Online Transfer,40666.86,19,Netflix,UPI,Success
502387,101579,2028-06-05 20:13:00,Cash Withdrawal,46497.87,32,PhonePe,Debit Card,Success
502388,101596,2028-06-11 08:12:00,Deposit,2428.88,45,Google Pay,Credit Card,Success
502389,101613,2028-06-16 20:11:00,UPI,8259.89,8,Amazon,Net Banking,Success
502390,101630,2028-06-22 08:10:00,Card Payment,14090.9,21,Flipkart,ATM,Success
502391,101647,2028-06-27 20:09:00,ATM Withdrawal,19921.91,34,Swiggy,UPI,Success
502392,101664,2028-07-03 08:08:00,Online Transfer,25752.92,47,Zomato,Debit Card,Success
502393,101681,2028-07-08 20:07:00,Cash Withdrawal,31583.93,10,Myntra,Credit Card,Success
502394,101698,2028-07-14 08:06:00,Deposit,37414.94,23,Uber,Net Banking,Success
502395,101715,2028-07-19 20:05:00,UPI,43245.95,36,IRCTC,ATM,Success
502396,101732,2028-07-25 08:04:00,Card Payment,49076.96,49,Reliance,UPI,Success
502397,101749,2028-07-30 20:03:00,ATM Withdrawal,5007.97,12,DMart,Debit Card,Success
502398,101766,2028-08-05 08:02:00,Online Transfer,10838.98,25,Netflix,Credit Card,Success
502399,101783,2028-08-10 20:01:00,Cash Withdrawal,16669.99,38,PhonePe,Net Banking,Success
502400,101800,2028-08-16 08:00:00,Deposit,22500.0,1,Google Pay,ATM,Success
502401,101817,2028-08-21 19:59:00,UPI,28331.01,14,Amazon,UPI,Success
502402,101834,2028-08-27 07:58:00,Card Payment,34162.02,27,Flipkart,Debit Card,Success
502403,101851,2028-09-01 19:57:00,ATM Withdrawal,256857.0,40,Swiggy,Credit Card,Success
502404,101868,2028-09-07 07:56:00,Online Transfer,45824.04,3,Zomato,Net Banking,Success
502405,101885,2028-09-12 19:55:00,Cash Withdrawal,1755.05,16,Myntra,ATM,Success
502406,101902,2028-09-18 07:54:00,Deposit,7586.06,29,Uber,UPI,Success
502407,101919,2028-09-23 19:53:00,UPI,13417.07,42,IRCTC,Debit Card,Success
502408,101936,2028-09-29 07:52:00,Card Payment,19248.08,5,Reliance,Credit Card,Success
502409,101953,2028-10-04 19:51:00,ATM Withdrawal,25079.09,18,DMart,Net Banking,Success
502410,101970,2028-10-10 07:50:00,Online Transfer,30910.1,31,Netflix,ATM,Success
502411,101987,2028-10-15 19:49:00,Cash Withdrawal,36741.11,44,PhonePe,UPI,Success
502412,102004,2028-10-21 07:48:00,Deposit,42572.12,7,Google Pay,Debit Card,Pending
502413,102021,2028-10-26 19:47:00,UPI,513903.0,20,Amazon,Credit Card,Success
502414,102038,2028-11-01 07:46:00,Card Payment,4334.14,33,Flipkart,Net Banking,Success
502415,102055,2028-11-06 19:45:00,ATM Withdrawal,10165.15,46,Swiggy,ATM,Success
502416,102072,2028-11-12 07:44:00,Online Transfer,15996.16,9,Zomato,UPI,Success
502417,102089,2028-11-17 19:43:00,Cash Withdrawal,21827.17,22,Myntra,Debit Card,Success
502418,102106,2028-11-23 07:42:00,Deposit,27658.18,35,Uber,Credit Card,Success
502419,102123,2028-11-28 19:41:00,UPI,33489.19,48,IRCTC,Net Banking,Success
502420,102140,2028-12-04 07:40:00,Card Payment,39320.2,11,Reliance,ATM,Success
502421,102157,2028-12-09 19:39:00,ATM Withdrawal,45151.21,24,DMart,UPI,Success
502422,102174,2028-12-15 07:38:00,Online Transfer,1082.22,37,Netflix,Debit Card,Success
502423,102191,2028-12-20 19:37:00,Cash Withdrawal,6913.23,50,PhonePe,Credit Card,Success
502424,102208,2028-12-26 07:36:00,Deposit,12744.24,13,Google Pay,Net Banking,Success
502425,102225,2028-12-31 19:35:00,UPI,18575.25,26,Amazon,ATM,Success
502426,102242,2029-01-06 07:34:00,Card Payment,24406.26,39,Flipkart,UPI,Success
502427,102259,2029-01-11 19:33:00,ATM Withdrawal,30237.27,2,Swiggy,Debit Card,Success
502428,102276,2029-01-17 07:32:00,Online Transfer,36068.28,15,Zomato,Credit Card,Success
502429,102293,2029-01-22 19:31:00,Cash Withdrawal,41899.29,28,Myntra,Net Banking,Success
502430,102310,2029-01-28 07:30:00,Deposit,47730.3,41,Uber,ATM,Success
502431,102327,2029-02-02 19:29:00,UPI,3661.31,4,IRCTC,UPI,Success
502432,102344,2029-02-08 07:28:00,Card Payment,9492.32,17,Reliance,Debit Card,Success
502433,102361,2029-02-13 19:27:00,ATM Withdrawal,15323.33,30,DMart,Credit Card,Success
502434,102378,2029-02-19 07:26:00,Online Transfer,21154.34,43,Netflix,Net Banking,Success
502435,102395,2029-02-24 19:25:00,Cash Withdrawal,26985.35,6,PhonePe,ATM,Success
502436,102412,2029-03-02 07:24:00,Deposit,32816.36,19,Google Pay,UPI,Success
502437,102429,2029-03-07 19:23:00,UPI,38647.37,32,Amazon,Debit Card,Success
502438,102446,2029-03-13 07:22:00,Card Payment,44478.38,45,Flipkart,Credit Card,Success
502439,102463,2029-03-18 19:21:00,ATM Withdrawal,409.39,8,Swiggy,Net Banking,Success
502440,102480,2029-03-24 07:20:00,Online Transfer,6240.4,21,Zomato,ATM,Success
502441,102497,2029-03-29 19:19:00,Cash Withdrawal,12071.41,34,Myntra,UPI,Success
502442,102514,2029-04-04 07:18:00,Deposit,17902.42,47,Uber,Debit Card,Success
502443,102531,2029-04-09 19:17:00,UPI,23733.43,10,IRCTC,Credit Card,Success
502444,102548,2029-04-15 07:16:00,Card Payment,29564.44,23,Reliance,Net Banking,Success
502445,102565,2029-04-20 19:15:00,ATM Withdrawal,35395.45,36,DMart,ATM,Success
502446,102582,2029-04-26 07:14:00,Online Transfer,41226.46,49,Netflix,UPI,Success
502447,102599,2029-05-01 19:13:00,Cash Withdrawal,47057.47,12,PhonePe,Debit Card,Success
502448,102616,2029-05-07 07:12:00,Deposit,2988.48,25,Google Pay,Credit Card,Success
502449,102633,2029-05-12 19:11:00,UPI,8819.49,38,Amazon,Net Banking,Success
502450,102650,2029-05-18 07:10:00,Card Payment,14650.5,1,Flipkart,ATM,Success
502451,102667,2029-05-23 19:09:00,ATM Withdrawal,20481.51,14,Swiggy,UPI,Success
502452,102684,2029-05-29 07:08:00,Online Transfer,26312.52,27,Zomato,Debit Card,Success
502453,102701,2029-06-03 19:07:00,Cash Withdrawal,32143.53,40,Myntra,Credit Card,Success
502454,102718,2029-06-09 07:06:00,Deposit,37974.54,3,Uber,Net Banking,Success
502455,102735,2029-06-14 19:05:00,UPI,43805.55,16,IRCTC,ATM,Success
502456,102752,2029-06-20 07:04:00,Card Payment,49636.56,29,Reliance,UPI,Success
502457,102769,2029-06-25 19:03:00,ATM Withdrawal,5567.57,42,DMart,Debit Card,Success
502458,102786,2029-07-01 07:02:00,Online Transfer,11398.58,5,Netflix,Credit Card,Success
502459,102803,2029-07-06 19:01:00,Cash Withdrawal,17229.59,18,PhonePe,Net Banking,Success
502460,102820,2029-07-12 07:00:00,Deposit,23060.6,31,Google Pay,ATM,Success
502461,102837,2029-07-17 18:59:00,UPI,28891.61,44,Amazon,UPI,Success
502462,102854,2029-07-23 06:58:00,Card Payment,34722.62,7,Flipkart,Debit Card,Success
502463,102871,2029-07-28 18:57:00,ATM Withdrawal,40553.63,20,Swiggy,Credit Card,Success
502464,102888,2029-08-03 06:56:00,Online Transfer,46384.64,33,Zomato,Net Banking,Success
502465,102905,2029-08-08 18:55:00,Cash Withdrawal,2315.65,46,Myntra,ATM,Success
502466,102922,2029-08-14 06:54:00,Deposit,8146.66,9,Uber,UPI,Success
502467,102939,2029-08-19 18:53:00,UPI,13977.67,22,IRCTC,Debit Card,Success
502468,102956,2029-08-25 06:52:00,Card Payment,19808.68,35,Reliance,Credit Card,Success
502469,102973,2029-08-30 18:51:00,ATM Withdrawal,25639.69,48,DMart,Net Banking,Success
502470,102990,2029-09-05 06:50:00,Online Transfer,31470.7,11,Netflix,ATM,Success
502471,100007,2029-09-10 18:49:00,Cash Withdrawal,37301.71,24,PhonePe,UPI,Success
502472,100024,2029-09-16 06:48:00,Deposit,43132.72,37,Google Pay,Debit Card,Success
502473,100041,2029-09-21 18:47:00,UPI,48963.73,50,Amazon,Credit Card,Success
502474,100058,2029-09-27 06:46:00,Card Payment,4894.74,13,Flipkart,Net Banking,Success
502475,100075,2029-10-02 18:45:00,ATM Withdrawal,10725.75,26,Swiggy,ATM,Success
502476,100092,2029-10-08 06:44:00,Online Transfer,16556.76,39,Zomato,UPI,Success
502477,100109,2029-10-13 18:43:00,Cash Withdrawal,22387.77,2,Myntra,Debit Card,Success
502478,100126,2029-10-19 06:42:00,Deposit,28218.78,15,Uber,Credit Card,Success
502479,100143,2029-10-24 18:41:00,UPI,34049.79,28,IRCTC,Net Banking,Pending
502480,100160,2029-10-30 06:40:00,Card Payment,39880.8,41,Reliance,ATM,Success
502481,100177,2029-11-04 18:39:00,ATM Withdrawal,45711.81,4,DMart,UPI,Success
502482,100194,2029-11-10 06:38:00,Online Transfer,1642.82,17,Netflix,Debit Card,Success
502483,100211,2029-11-15 18:37:00,Cash Withdrawal,7473.83,30,PhonePe,Credit Card,Success
502484,100228,2029-11-21 06:36:00,Deposit,13304.84,43,Google Pay,Net Banking,Success
502485,100245,2029-11-26 18:35:00,UPI,19135.85,6,Amazon,ATM,Success
502486,100262,2029-12-02 06:34:00,Card Payment,24966.86,19,Flipkart,UPI,Failed
502487,100279,2029-12-07 18:33:00,ATM Withdrawal,30797.87,32,Swiggy,Debit Card,Success
502488,100296,2029-12-13 06:32:00,Online Transfer,36628.88,45,Zomato,Credit Card,Success
502489,100313,2029-12-18 18:31:00,Cash Withdrawal,42459.89,8,Myntra,Net Banking,Success
502490,100330,2029-12-24 06:30:00,Deposit,48290.9,21,Uber,ATM,Success
502491,100347,2029-12-29 18:29:00,UPI,4221.91,34,IRCTC,UPI,Success
502492,100364,2030-01-04 06:28:00,Card Payment,294148.0,47,Reliance,Debit Card,Success
502493,100381,2030-01-09 18:27:00,ATM Withdrawal,15883.93,10,DMart,Credit Card,Success
502494,100398,2030-01-15 06:26:00,Online Transfer,21714.94,23,Netflix,Net Banking,Success
502495,100415,2030-01-20 18:25:00,Cash Withdrawal,27545.95,36,PhonePe,ATM,Success
502496,100432,2030-01-26 06:24:00,Deposit,33376.96,49,Google Pay,UPI,Success
502497,100449,2030-01-31 18:23:00,UPI,39207.97,12,Amazon,Debit Card,Success
502498,100466,2030-02-06 06:22:00,Card Payment,45038.98,25,Flipkart,Credit Card,Success
502499,100483,2030-02-11 18:21:00,ATM Withdrawal,969.99,38,Swiggy,Net Banking,Success
502500,100500,2030-02-17 06:20:00,Online Transfer,6800.0,1,Zomato,ATM,Success
502501,100517,2030-02-22 18:19:00,Cash Withdrawal,12631.01,14,Myntra,UPI,Success
502502,100534,2030-02-28 06:18:00,Deposit,18462.02,27,Uber,Debit Card,Success
502503,100551,2030-03-05 18:17:00,UPI,24293.03,40,IRCTC,Credit Card,Success
502504,100568,2026-01-01 06:16:00,Card Payment,30124.04,3,Reliance,Net Banking,Success
502505,100585,2026-01-06 18:15:00,ATM Withdrawal,35955.05,16,DMart,ATM,Success
502506,100602,2026-01-12 06:14:00,Online Transfer,41786.06,29,Netflix,UPI,Success
502507,100619,2026-01-17 18:13:00,Cash Withdrawal,47617.07,42,PhonePe,Debit Card,Success
502508,100636,2026-01-23 06:12:00,Deposit,3548.08,5,Google Pay,Credit Card,Success
502509,100653,2026-01-28 18:11:00,UPI,9379.09,18,Amazon,Net Banking,Success
502510,100670,2026-02-03 06:10:00,Card Payment,15210.1,31,Flipkart,ATM,Success
502511,100687,2026-02-08 18:09:00,ATM Withdrawal,21041.11,44,Swiggy,UPI,Success
502512,100704,2026-02-14 06:08:00,Online Transfer,26872.12,7,Zomato,Debit Card,Success
502513,100721,2026-02-19 18:07:00,Cash Withdrawal,32703.13,20,Myntra,Credit Card,Success
502514,100738,2026-02-25 06:06:00,Deposit,38534.14,33,Uber,Net Banking,Success
502515,100755,2026-03-02 18:05:00,UPI,44365.15,46,IRCTC,ATM,Success
502516,100772,2026-03-08 06:04:00,Card Payment,296.16,9,Reliance,UPI,Success
502517,100789,2026-03-13 18:03:00,ATM Withdrawal,6127.17,22,DMart,Debit Card,Success
502518,100806,2026-03-19 06:02:00,Online Transfer,11958.18,35,Netflix,Credit Card,Success
502519,100823,2026-03-24 18:01:00,Cash Withdrawal,17789.19,48,PhonePe,Net Banking,Success
502520,100840,2026-03-30 06:00:00,Deposit,23620.2,11,Google Pay,ATM,Success
502521,100857,2026-04-04 17:59:00,UPI,29451.21,24,Amazon,UPI,Success
502522,100874,2026-04-10 05:58:00,Card Payment,35282.22,37,Flipkart,Debit Card,Success
502523,100891,2026-04-15 17:57:00,ATM Withdrawal,41113.23,50,Swiggy,Credit Card,Success
502524,100908,2026-04-21 05:56:00,Online Transfer,46944.24,13,Zomato,Net Banking,Success
502525,100925,2026-04-26 17:55:00,Cash Withdrawal,2875.25,26,Myntra,ATM,Success
502526,100942,2026-05-02 05:54:00,Deposit,8706.26,39,Uber,UPI,Success
502527,100959,2026-05-07 17:53:00,UPI,14537.27,2,IRCTC,Debit Card,Success
502528,100976,2026-05-13 05:52:00,Card Payment,20368.28,15,Reliance,Credit Card,Success
502529,100993,2026-05-18 17:51:00,ATM Withdrawal,26199.29,28,DMart,Net Banking,Success
502530,101010,2026-05-24 05:50:00,Online Transfer,32030.3,41,Netflix,ATM,Success
502531,101027,2026-05-29 17:49:00,Cash Withdrawal,37861.31,4,PhonePe,UPI,Success
502532,101044,2026-06-04 05:48:00,Deposit,43692.32,17,Google Pay,Debit Card,Success
502533,101061,2026-06-09 17:47:00,UPI,49523.33,30,Amazon,Credit Card,Success
502534,101078,2026-06-15 05:46:00,Card Payment,5454.34,43,Flipkart,Net Banking,Success
502535,101095,2026-06-20 17:45:00,ATM Withdrawal,11285.35,6,Swiggy,ATM,Success
502536,101112,2026-06-26 05:44:00,Online Transfer,17116.36,19,Zomato,UPI,Success
502537,101129,2026-07-01 17:43:00,Cash Withdrawal,22947.37,32,Myntra,Debit Card,Success
502538,101146,2026-07-07 05:42:00,Deposit,28778.38,45,Uber,Credit Card,Success
502539,101163,2026-07-12 17:41:00,UPI,34609.39,8,IRCTC,Net Banking,Success
502540,101180,2026-07-18 05:40:00,Card Payment,606740.0,21,Reliance,ATM,Success
502541,101197,2026-07-23 17:39:00,ATM Withdrawal,46271.41,34,DMart,UPI,Success
502542,101214,2026-07-29 05:38:00,Online Transfer,2202.42,47,Netflix,Debit Card,Success
502543,101231,2026-08-03 17:37:00,Cash Withdrawal,8033.43,10,PhonePe,Credit Card,Success
502544,101248,2026-08-09 05:36:00,Deposit,13864.44,23,Google Pay,Net Banking,Success
502545,101265,2026-08-14 17:35:00,UPI,19695.45,36,Amazon,ATM,Success
502546,101282,2026-08-20 05:34:00,Card Payment,25526.46,49,Flipkart,UPI,Pending
502547,101299,2026-08-25 17:33:00,ATM Withdrawal,31357.47,12,Swiggy,Debit Card,Success
502548,101316,2026-08-31 05:32:00,Online Transfer,37188.48,25,Zomato,Credit Card,Success
502549,101333,2026-09-05 17:31:00,Cash Withdrawal,43019.49,38,Myntra,Net Banking,Success
502550,101350,2026-09-11 05:30:00,Deposit,48850.5,1,Uber,ATM,Success
502551,101367,2026-09-16 17:29:00,UPI,4781.51,14,IRCTC,UPI,Success
502552,101384,2026-09-22 05:28:00,Card Payment,10612.52,27,Reliance,Debit Card,Success
502553,101401,2026-09-27 17:27:00,ATM Withdrawal,16443.53,40,DMart,Credit Card,Success
502554,101418,2026-10-03 05:26:00,Online Transfer,22274.54,3,Netflix,Net Banking,Success
502555,101435,2026-10-08 17:25:00,Cash Withdrawal,28105.55,16,PhonePe,ATM,Success
502556,101452,2026-10-14 05:24:00,Deposit,33936.56,29,Google Pay,UPI,Success
502557,101469,2026-10-19 17:23:00,UPI,39767.57,42,Amazon,Debit Card,Success
502558,101486,2026-10-25 05:22:00,Card Payment,45598.58,5,Flipkart,Credit Card,Success
502559,101503,2026-10-30 17:21:00,ATM Withdrawal,1529.59,18,Swiggy,Net Banking,Success
502560,101520,2026-11-05 05:20:00,Online Transfer,7360.6,31,Zomato,ATM,Success
502561,101537,2026-11-10 17:19:00,Cash Withdrawal,13191.61,44,Myntra,UPI,Success
502562,101554,2026-11-16 05:18:00,Deposit,19022.62,7,Uber,Debit Card,Success
502563,101571,2026-11-21 17:17:00,UPI,24853.63,20,IRCTC,Credit Card,Success
502564,101588,2026-11-27 05:16:00,Card Payment,30684.64,33,Reliance,Net Banking,Success
502565,101605,2026-12-02 17:15:00,ATM Withdrawal,36515.65,46,DMart,ATM,Success
502566,101622,2026-12-08 05:14:00,Online Transfer,42346.66,9,Netflix,UPI,Success
502567,101639,2026-12-13 17:13:00,Cash Withdrawal,48177.67,22,PhonePe,Debit Card,Success
502568,101656,2026-12-19 05:12:00,Deposit,4108.68,35,Google Pay,Credit Card,Success
502569,101673,2026-12-24 17:11:00,UPI,9939.69,48,Amazon,Net Banking,Success
502570,101690,2026-12-30 05:10:00,Card Payment,15770.7,11,Flipkart,ATM,Success
502571,101707,2027-01-04 17:09:00,ATM Withdrawal,21601.71,24,Swiggy,UPI,Success
502572,101724,2027-01-10 05:08:00,Online Transfer,27432.72,37,Zomato,Debit Card,Success
502573,101741,2027-01-15 17:07:00,Cash Withdrawal,33263.73,50,Myntra,Credit Card,Success
502574,101758,2027-01-21 05:06:00,Deposit,39094.74,13,Uber,Net Banking,Success
502575,101775,2027-01-26 17:05:00,UPI,44925.75,26,IRCTC,ATM,Success
502576,101792,2027-02-01 05:04:00,Card Payment,856.76,39,Reliance,UPI,Success
502577,101809,2027-02-06 17:03:00,ATM Withdrawal,6687.77,2,DMart,Debit Card,Success
502578,101826,2027-02-12 05:02:00,Online Transfer,12518.78,15,Netflix,Credit Card,Success
502579,101843,2027-02-17 17:01:00,Cash Withdrawal,18349.79,28,PhonePe,Net Banking,Success
502580,101860,2027-02-23 05:00:00,Deposit,24180.8,41,Google Pay,ATM,Success
502581,101877,2027-02-28 16:59:00,UPI,331439.0,4,Amazon,UPI,Success
502582,101894,2027-03-06 04:58:00,Card Payment,35842.82,17,Flipkart,Debit Card,Success
502583,101911,2027-03-11 16:57:00,ATM Withdrawal,41673.83,30,Swiggy,Credit Card,Success
502584,101928,2027-03-17 04:56:00,Online Transfer,47504.84,43,Zomato,Net Banking,Success
502585,101945,2027-03-22 16:55:00,Cash Withdrawal,3435.85,6,Myntra,ATM,Success
502586,101962,2027-03-28 04:54:00,Deposit,9266.86,19,Uber,UPI,Success
502587,101979,2027-04-02 16:53:00,UPI,15097.87,32,IRCTC,Debit Card,Success
502588,101996,2027-04-08 04:52:00,Card Payment,20928.88,45,Reliance,Credit Card,Success
502589,102013,2027-04-13 16:51:00,ATM Withdrawal,26759.89,8,DMart,Net Banking,Success
